TITLE,ADDR1,FIRST_IMG,FIRST_IMG2,KEYID,KEYTYPE,BOOKTOUR,ADR2,CAT1,CAT2,CAT3,CPYRIGHT,GPSX,GPSY,MAPLEVEL,CREATED,MODIFIED,TEL,AREA1,AREA2
산청경호강래프팅,경상남도 산청군 산청읍 꽃봉산로34번길 77,,,131962,28,,,A03,A0303,A03030800,,127.8655949540,35.4115808384,6,20070509090000,20250318190825,,36,9
무주래프팅,전북특별자치도 무주군 무주읍 잠두길 5-11,,,131961,28,,,A03,A0303,A03030800,,127.6073716053,35.9982292071,6,20070509090000,20250313142520,,37,5
섬진강 래프팅 투어,전라남도 구례군 남도대교로 412,,,3002185,28,,,A03,A0303,A03030800,,127.5883970845,35.2011024884,6,20230828145434,20241211130853,,38,5
홍천강래프팅,강원특별자치도 홍천군 서면 한치골길 972,,,3074861,28,,,A03,A0303,A03030800,,127.7029125174,37.6951414152,6,20231110173212,20240828154818,,32,16
