filename,conid,img_id
3006242_3000405.jpg,3006242,3000405
3006242_3000409.jpg,3006242,3000409
3006242_3000414.jpg,3006242,3000414
3006242_3000415.jpg,3006242,3000415
3006242_3000419.jpg,3006242,3000419
